title,link
"[u'Guest star.', u'I just realized it now... How many fingers does she have?', u'I smell detention! :p', u'Trying imagine that person who can wear this', u'Seriously guys!!!', u'Too bad America... You were doing so well with the weed legalization', u'Spotted in an Indian fast food chain...', u'Overly Attached Girlfriend Alert...', u'Tesla motors trolls apple watch.. I believe this Tesla watch w is majestic as f**k!', u'Did he sell his GF?']","[u'http://img-9gag-ftw.9cache.com/photo/aXpVno2_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/ap069ND_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/a9L5qn0_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/anK2z4V_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/aObZx73_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/a6y5qKN_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/aP4ogRK_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/ay062oX_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/aB3Vd0z_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/azEK29K_460s.jpg']"
