title,link
"[u'Moxxi!', u'Remember her?', u""Got her number, didn't call her yet. Wish me luck."", u""My sister's statement on hipsters..."", u'Stark sisters!', u'Never tell a woman/girl your secret no matter what']","[u'http://img-9gag-ftw.9cache.com/photo/aVWKbwn_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/ae0ZQ5B_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/aQ47Eer_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/ae0ZQY5_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/a4dNoYd_460s.jpg', u'http://img-9gag-ftw.9cache.com/photo/aGwBEwG_460s.jpg']"
